date,height1,height2,in_flow,out_flow
2019-11-30 08:00:00,2.7223166666666665,2.7431166666666664,337.9866016666667,391.7414083333333
2019-11-30 09:00:00,2.602883333333333,2.6190333333333333,341.4701083333333,495.86271666666664
2019-11-30 10:00:00,2.4938166666666666,2.513116666666667,334.738975,368.6157283333333
2019-11-30 11:00:00,2.4327666666666667,2.4521666666666664,334.9615866666667,348.10911000000004
2019-11-30 12:00:00,2.3864333333333336,2.4058166666666665,337.0832766666666,334.24603666666667
2019-11-30 13:00:00,2.3002,2.3158000000000003,337.99218833333333,478.34271666666666
2019-11-30 14:00:00,2.1996333333333333,2.215883333333333,338.3854283333333,354.800595
2019-11-30 15:00:00,2.1656,2.1835666666666667,339.05632333333335,319.5376483333333
2019-11-30 16:00:00,2.0871666666666666,2.101583333333333,336.87782,498.99591
2019-11-30 17:00:00,1.9051333333333333,1.9172833333333335,335.836915,503.6882816666667
2019-11-30 18:00:00,1.80155,1.8160166666666666,339.16819166666664,363.7506266666667
2019-11-30 19:00:00,1.7544,1.7686166666666667,338.24430666666666,347.72425833333335
2019-11-30 20:00:00,1.7036499999999999,1.7178,337.32880666666665,335.82769666666667
2019-11-30 21:00:00,1.68045,1.69725,345.5596066666667,300.4658033333333
2019-11-30 22:00:00,1.6472,1.6621166666666667,341.1564383333333,324.6549166666667
2019-11-30 23:00:00,1.6307833333333333,1.66395,525.3699183333333,342.7384166666667
2019-12-01 00:00:00,1.6919166666666667,1.7288,548.499775,254.96747666666667
2019-12-01 01:00:00,1.8,1.8351833333333334,548.9577883333333,203.60952833333334
2019-12-01 02:00:00,1.9321,1.9667333333333334,554.0312916666667,187.363935
2019-12-01 03:00:00,2.0712166666666665,2.10765,550.9675883333333,181.49703666666667
2019-12-01 04:00:00,2.2125333333333335,2.2470333333333334,550.7036483333334,176.58657
2019-12-01 05:00:00,2.3548833333333334,2.3907666666666665,549.6857,180.46950999999999
2019-12-01 06:00:00,2.4448833333333337,2.4859333333333336,544.0745072222222,303.86035333333336
2019-12-01 07:00:00,2.6386166666666666,2.6392333333333338,647.3758065277777,254.80978
2019-12-01 08:00:00,2.8725333333333336,2.8562333333333334,683.31872875,355.14568833333334
2019-12-01 09:00:00,3.0095,3.028216666666667,666.8014733333333,340.4023716666667
2019-12-01 10:00:00,3.0811833333333336,3.1020333333333334,670.3502833333333,371.2087783333333
2019-12-01 11:00:00,3.1172833333333334,3.1361833333333333,671.00851,403.61084833333337
